cod_manzana,score_accesibilidad,score_ambiental,score_socioeconomico,score_seguridad,atlas_score,municipio,moran_i,lisa_q,lisa_p,zona_atlas,quintil
0504520020500200010110,0.16666666666666666,0.21438222799334053,0.6512807120048106,1.0,0.6887066950594983,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520010301100010115,0.21428571428571427,0.1915936725191647,0.0,0.5,0.24926553866261056,Apartadó,0.7436,3,0.001,LL,Q1-Crítico
0504520010301100010227,0.16666666666666666,0.19487130133305058,0.0,1.0,0.42702317971249365,Apartadó,0.7436,3,0.001,LL,Q1-Crítico
0504520010101400010108,0.16666666666666666,0.19849276177017808,0.5988276965919729,1.0,0.6620455087667821,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0505110000000000010139,0.30952380952380953,1.0,0.0,0.5,0.6017875969747654,Arboletes,0.7436,3,0.001,LL,Q2-Bajo
0505110000000000010531,0.30952380952380953,0.9929644261353692,0.5828282268062913,0.5,0.8264109179103111,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000010538,0.30952380952380953,0.9923358711167476,0.577990825773356,0.5,0.8242785857346298,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0514710000000000020412,0.16666666666666666,0.3518669271660691,0.6107805969141379,1.0,0.7265414941747127,Carepa,0.7436,4,0.001,HL,Q4-Alto
0549020120301300010103,0.16666666666666666,0.451544695626967,0.646977209710061,1.0,0.7795476494148732,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010103,0.16666666666666666,0.8578774126055564,0.5889028550141486,1.0,0.9154072326864843,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565920010100100010125,0.16666666666666666,0.8260424460343992,0.0,1.0,0.6732502857326734,San Juan de Urabá,0.7436,1,0.02,HH,Q3-Medio
0566510000000000010158,0.19047619047619047,0.38691742721433764,0.6064329255527137,1.0,0.7478073883940749,San Pedro de Urabá,0.7436,1,0.145,NS,Q4-Alto
0566510000000000010201,0.19047619047619047,0.3793790146063398,0.615862457290306,1.0,0.7485451356664723,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566510000000000010824,0.19047619047619047,0.3843435744416216,0.6640480760202104,1.0,0.7692796302048023,San Pedro de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000010866,0.19047619047619047,0.3828231153462164,0.5567697927747637,1.0,0.7268359923894219,San Pedro de Urabá,0.7436,4,0.222,NS,Q4-Alto
0566510000000000010907,0.19047619047619047,0.38435738816114307,0.5889729678120649,1.0,0.7399973579222069,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0583720090700100010417,0.16666666666666666,0.0442712452438579,0.6539464407569068,1.0,0.6233843800983176,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090600300010344,0.16666666666666666,0.0,0.6378945495900402,1.0,0.5998516323972146,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720080301000010109,0.16666666666666666,0.06834452116124201,0.550233944149246,1.0,0.5923162062743261,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720020101300010122,0.16666666666666666,0.39503021649534664,0.0,1.0,0.5051074692721357,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720050202800010107,0.16666666666666666,0.2768968458363631,0.6006432320137515,1.0,0.6933401028216282,Turbo,0.7436,4,0.001,HL,Q3-Medio
0583720030802900010113,0.16666666666666666,0.1799686256427504,0.6434404427140679,1.0,0.6722229748835443,Turbo,0.7436,4,0.001,HL,Q3-Medio
0583720090603100010108,0.16666666666666666,0.010432947249388144,0.0,1.0,0.35507166141766755,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720090103900010112,0.16666666666666666,0.1012451268955448,0.0,1.0,0.39049853473621593,Turbo,0.7436,2,0.44,NS,Q1-Crítico
0583720100700200020108,0.16666666666666666,0.1565408173540288,0.6597863871205952,1.0,0.6694602585211438,Turbo,0.7436,4,0.001,HL,Q3-Medio
0583720100700200020205,0.16666666666666666,0.14985457652740075,0.4936023168166628,1.0,0.602021566521644,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0504520020500200010121,0.16666666666666666,0.21338334256541683,0.0,1.0,0.4342449394165571,Apartadó,0.7436,3,0.001,LL,Q1-Crítico
0504520020300900010117,0.16666666666666666,0.2914954244222471,0.5812314543331539,1.0,0.6914624186249734,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0505110000000000011003,0.30952380952380953,0.996670088697278,0.6003315195986613,0.5,0.8346847747594962,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000011114,0.30952380952380953,0.9893436600014719,0.0,0.5,0.5976304364634967,Arboletes,0.7436,3,0.001,LL,Q2-Bajo
0505120030200900010106,0.16666666666666666,0.6959598706144887,0.6612684781217145,1.0,0.880472001552507,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505120040101000010106,0.16666666666666666,0.6663071763469177,0.6719764284925024,1.0,0.8730814395739402,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505120030101100010132,0.16666666666666666,0.7477470834316619,0.6033343565898546,1.0,0.8780740219292407,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0514710000000000010221,0.16666666666666666,0.34227493537558773,0.0,1.0,0.4845270287585795,Carepa,0.7436,3,0.001,LL,Q1-Crítico
0549010000000000010436,0.26190476190476186,0.4593023464173346,0.6231073993127544,1.0,0.8104155848475322,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020120100700010110,0.16666666666666666,0.43426179621841654,0.5715943792585829,1.0,0.7433976848890412,Necoclí,0.7436,4,0.001,HL,Q4-Alto
0566510000000000010867,0.19047619047619047,0.3833317475155188,0.6356410892690725,1.0,0.7578030134185243,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0583720100700200010503,0.16666666666666666,0.15383165372389418,0.5847082472946944,1.0,0.6391145388603442,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720100400800010114,0.16666666666666666,0.12618981059062861,0.5642199419711562,1.0,0.6203384156704161,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090603100010111,0.16666666666666666,0.010435910639170504,0.0,1.0,0.35507281747002556,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720050603700010101,0.16666666666666666,0.23313798455581808,0.0,1.0,0.44195145193474705,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0514710000000000010410,0.16666666666666666,0.3438721485845425,0.6222747296613462,1.0,0.7279066323886327,Carepa,0.7436,4,0.001,HL,Q4-Alto
0549020050300500010101,0.16666666666666666,0.5272333795920305,0.71834860370564,1.0,0.8369174732912241,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010312,0.16666666666666666,0.8611704303347757,0.0,1.0,0.6869541154898096,San Juan de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566510000000000010738,0.19047619047619047,0.38271637292284566,0.5997880944997206,1.0,0.7435762840683807,San Pedro de Urabá,0.7436,1,0.367,NS,Q4-Alto
0514710000000000010323,0.16666666666666666,0.3422009050848034,0.639601371384989,1.0,0.7340139828760971,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000010516,0.16666666666666666,0.34606079573049475,0.6087035154147219,1.0,0.723466162351611,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000020214,0.16666666666666666,0.34745347004984406,0.0,1.0,0.48654723455691434,Carepa,0.7436,3,0.001,LL,Q1-Crítico
0514710000000000020426,0.16666666666666666,0.35252886244729653,0.0,1.0,0.48852720336954575,Carepa,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000020430,0.16666666666666666,0.35154523529771353,0.0,1.0,0.4881434791317096,Carepa,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000020507,0.16666666666666666,0.35499438468586253,0.616724925912758,1.0,0.7300805021911813,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514720011001000010101,0.16666666666666666,0.3033816492662974,0.6296164447358986,1.0,0.7149749112842501,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514720011001000010110,0.16666666666666666,0.3049657861409256,0.6482611107846541,1.0,0.7228663994232304,Carepa,0.7436,1,0.266,NS,Q4-Alto
0517210000000000010217,0.21428571428571427,0.46498064653374716,0.5465156879617531,1.0,0.7641747125294593,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000010514,0.19047619047619047,0.46035737672780486,0.5465156879617531,1.0,0.7530827534835213,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000010526,0.21428571428571427,0.4686963164352126,0.5465156879617531,1.0,0.7656242379940574,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000020312,0.21428571428571427,0.46372404197275374,0.5465156879617531,1.0,0.76368449667111,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000030207,0.21428571428571427,0.46049215588743886,0.5465156879617531,1.0,0.7624237008244455,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050108,0.21428571428571427,0.45947409737364486,0.5465156879617531,1.0,0.7620265445163426,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050519,0.21428571428571427,0.46346389243417496,0.5465156879617531,1.0,0.7635830093509838,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050704,0.19047619047619047,0.4630174456682391,0.5465156879617531,1.0,0.7541204769005624,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060407,0.21428571428571427,0.468304972349849,0.5465156879617531,1.0,0.7654715701758181,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060710,0.19047619047619047,0.47361275407900383,0.5465156879617531,1.0,0.758253828289128,Chigorodó,0.7436,1,0.324,NS,Q4-Alto
0517210000000000060739,0.16666666666666666,0.4725610840093014,0.5465156879617531,1.0,0.7485551912831778,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060904,0.21428571428571427,0.47377935038054764,0.5465156879617531,1.0,0.7676071878622021,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0549020030200400010122,0.16666666666666666,0.748579511050459,0.0,1.0,0.643031105934855,Necoclí,0.7436,4,0.001,HL,Q2-Bajo
0565910000000000010104,0.16666666666666666,0.8571835800466716,0.5911580084882605,1.0,0.9160163218911359,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000011008,0.19047619047619047,0.3817553305363783,0.6168430622365974,1.0,0.7498547090198432,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0583720110201800010317,0.16666666666666666,0.10516026334745765,0.0,1.0,0.3920258743909537,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720110201800010331,0.16666666666666666,0.10940869163478786,0.574799938740275,1.0,0.6179192867496278,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0504520020300900010209,0.16666666666666666,0.2929871318663426,0.5741658091910938,1.0,0.6892879615699762,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520020300900010212,0.16666666666666666,0.2923221276571252,0.5308821314073232,1.0,0.6721430764284746,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520010301100010216,0.16666666666666666,0.1958287484981638,0.5853215204265393,1.0,0.6557373323198616,Apartadó,0.7436,4,0.001,HL,Q2-Bajo
0505110000000000010119,0.30952380952380953,0.9995097932699863,0.6274600797950517,0.5,0.8463757387214708,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000010215,0.30952380952380953,1.0,0.6261079450967179,0.5,0.8460394907307015,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505120020500300010102,0.16666666666666666,0.7353036233999888,0.6826606303478338,1.0,0.9041657750211973,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0514710000000000020510,0.16666666666666666,0.3563006506250862,0.5912166715586386,1.0,0.7206390288010229,Carepa,0.7436,4,0.001,HL,Q4-Alto
0549010000000000010102,0.26190476190476186,0.4690810499201421,0.6208894473516101,1.0,0.8133651207809631,Necoclí,0.7436,4,0.254,NS,Q5-Óptimo
0549010000000000010224,0.26190476190476186,0.458795712074637,0.5689286995970487,1.0,0.789082208535916,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020050300500010208,0.16666666666666666,0.5241134680818154,0.0,1.0,0.5554643269020105,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0549020050300500010218,0.16666666666666666,0.5243237473277836,0.6399876594818588,1.0,0.8052128888512818,Necoclí,0.7436,4,0.24,NS,Q5-Óptimo
0549020120600600010110,0.16666666666666666,0.386031753847358,0.0,1.0,0.501597065738886,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0565910000000000010206,0.16666666666666666,0.8593819027339192,0.5926886578689181,1.0,0.9174710366834998,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010216,0.16666666666666666,0.8586215398919523,0.568355115103537,1.0,0.9076816161621222,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010509,0.16666666666666666,0.8704246431871919,0.527930139355845,1.0,0.8965158952922608,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565920020300400010103,0.16666666666666666,0.7080492822866781,0.7094583477367165,1.0,0.9039876408666974,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565920010200600010104,0.16666666666666666,0.8128551738723899,0.5465156879617531,1.0,0.8813078204966157,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000010662,0.19047619047619047,0.38494623551601914,0.6126320300399257,1.0,0.7494567456868699,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566510000000000010725,0.19047619047619047,0.37935611653773005,0.5469648119779357,1.0,0.7216584408539796,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566510000000000010840,0.19047619047619047,0.38265493096530445,0.0,1.0,0.50956809682892,San Pedro de Urabá,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100010115,0.16666666666666666,0.039646587135827915,0.6211932573320529,1.0,0.6088028552184411,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100010139,0.16666666666666666,0.03813809756353992,0.704689397774097,1.0,0.6407871786028777,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100010141,0.16666666666666666,0.03970297493432329,0.0,1.0,0.3664902350810791,Turbo,0.7436,3,0.305,NS,Q1-Crítico
0583720090700100020231,0.16666666666666666,0.042293612826379556,0.6027568751350915,1.0,0.6026432460678457,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720100700200020512,0.16666666666666666,0.149572146641029,0.6202406513364278,1.0,0.6513144548097543,Turbo,0.7436,4,0.001,HL,Q2-Bajo
0583720090600300010105,0.16666666666666666,0.0,0.0,1.0,0.35100164898119357,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720090600300010312,0.16666666666666666,0.0,0.6120833736056674,1.0,0.5897823964713281,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0504520030101500010112,0.16666666666666666,0.2613680583291329,0.5680521676396854,1.0,0.6745679964439554,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520020300900010226,0.16666666666666666,0.2914422639679898,0.5921910571049048,1.0,0.6957171469207087,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0505110000000000011016,0.30952380952380953,0.9930682595862279,0.6283127905706821,0.5,0.844195474775186,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505120030101100010135,0.16666666666666666,0.7470357331093844,0.5233153609517466,1.0,0.8465801876170919,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505120030101100010136,0.16666666666666666,0.7470549352660993,0.0,1.0,0.6424363514273926,Arboletes,0.7436,4,0.001,HL,Q2-Bajo
0514710000000000020105,0.16666666666666666,0.34660148784808686,0.5494808268365093,1.0,0.7005736421765612,Carepa,0.7436,1,0.481,NS,Q3-Medio
0549010000000000010811,0.16666666666666666,0.47585420493353575,0.5866307047539958,1.0,0.7654892038998523,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565920010300300010127,0.16666666666666666,0.8388360464006811,0.6269133590058452,1.0,0.9228073110014666,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000030103,0.19047619047619047,0.3727349538912884,0.556935395591741,1.0,0.7229650884068036,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566520040200800010101,0.16666666666666666,0.5649484974714011,0.0,1.0,0.5713945404348302,San Pedro de Urabá,0.7436,3,0.001,LL,Q2-Bajo
0583720100400800010111,0.16666666666666666,0.12652217621065792,0.0,1.0,0.400359401719504,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0514710000000000010132,0.16666666666666666,0.3468690268427622,0.6464268478011196,1.0,0.7384977674089024,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000010621,0.16666666666666666,0.34041159015239475,0.5163819235601221,1.0,0.6852466300918509,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000010726,0.16666666666666666,0.34924812611149947,0.0,1.0,0.4872473504796283,Carepa,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000020909,0.16666666666666666,0.3517024020201506,0.5346742053730837,1.0,0.6967873343925418,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000030101,0.16666666666666666,0.34897981008734685,0.6234637585806772,1.0,0.7303630435746685,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000030639,0.16666666666666666,0.3601057861816811,0.5312475701148612,1.0,0.6987288212462074,Carepa,0.7436,4,0.001,HL,Q3-Medio
0517210000000000010121,0.19047619047619047,0.4570378543934801,0.5465156879617531,1.0,0.751787769730522,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000010213,0.21428571428571427,0.46694710263075967,0.5465156879617531,1.0,0.7649418496173126,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000010601,0.21428571428571427,0.46019899669258835,0.5465156879617531,1.0,0.7623093360586332,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020407,0.21428571428571427,0.46930350056589104,0.5465156879617531,1.0,0.7658611074906645,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000020436,0.21428571428571427,0.472930589434555,0.5465156879617531,1.0,0.7672760764779298,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000030114,0.21428571428571427,0.4597336671187938,0.5465156879617531,1.0,0.7621278056523987,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000040106,0.19047619047619047,0.4549521397778473,0.5465156879617531,1.0,0.7509741085261046,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050415,0.21428571428571427,0.4636344048703849,0.5465156879617531,1.0,0.7636495282089208,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050505,0.21428571428571427,0.4628329038939305,0.5465156879617531,1.0,0.7633368534810576,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000050607,0.21428571428571427,0.4630313712698414,0.5465156879617531,1.0,0.7634142778817453,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060211,0.21428571428571427,0.46922967356161993,0.5465156879617531,1.0,0.7658323067291589,Chigorodó,0.7436,1,0.285,NS,Q5-Óptimo
0517210000000000060512,0.21428571428571427,0.47114091033803773,0.5465156879617531,1.0,0.7665779021264253,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000060711,0.19047619047619047,0.4736736116411846,0.5465156879617531,1.0,0.7582775695224544,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060719,0.16666666666666666,0.47134726149732675,0.5465156879617531,1.0,0.7480816651930599,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000060722,0.16666666666666666,0.47373334040409176,0.5465156879617531,1.0,0.7490125019540251,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0549020030200400010109,0.16666666666666666,0.7543107898735504,0.6389592193958012,1.0,0.8945322668921687,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565910000000000010139,0.16666666666666666,0.8578060641384895,0.0,1.0,0.6856416376316914,San Juan de Urabá,0.7436,4,0.001,HL,Q3-Medio
0583720110201800010104,0.16666666666666666,0.10442966928371358,0.0,1.0,0.3917408612633711,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720110201800010203,0.16666666666666666,0.10933599066187205,0.0,1.0,0.39365487353134404,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720110201800010307,0.16666666666666666,0.10914381974494781,0.6225546602050245,1.0,0.6364456219985191,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0505110000000000010328,0.30952380952380953,0.9925119616520248,0.6009497993090244,0.5,0.8333038396956227,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000010517,0.30952380952380953,0.9940370642114973,0.6217900972788076,0.5,0.8420288390773777,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000011117,0.30952380952380953,0.9891646442877653,0.0,0.5,0.5975606003794359,Arboletes,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000020612,0.16666666666666666,0.3539620763812773,0.5568481810594449,1.0,0.7063191816438124,Carepa,0.7436,4,0.001,HL,Q3-Medio
0549010000000000010204,0.26190476190476186,0.46253270732313534,0.6226857766221721,1.0,0.8115113058545955,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0565920010300300010106,0.16666666666666666,0.8370855081112452,0.6573890554760454,1.0,0.9340133248191107,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0566510000000000030102,0.19047619047619047,0.3735449372839173,0.5277218689641215,1.0,0.7118845402699271,San Pedro de Urabá,0.7436,4,0.001,HL,Q3-Medio
0583720090700100020303,0.16666666666666666,0.037092522458210916,0.564026062107401,1.0,0.5855049064496128,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090600300010106,0.16666666666666666,0.0018535410595592588,0.0,1.0,0.3517247366172749,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0505120020500300010103,0.16666666666666666,0.7363172868317367,0.6471748552558086,1.0,0.8907178087068771,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0504520020300900010205,0.16666666666666666,0.2923615495538977,0.6407915017674287,1.0,0.7150353619125249,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0504520020300900010315,0.16666666666666666,0.2928779046660551,0.5682016726236038,1.0,0.686918672674402,Apartadó,0.7436,4,0.001,HL,Q3-Medio
0505110000000000010814,0.30952380952380953,0.9995448006396672,0.6448140420557003,0.5,0.8531593753067186,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000011002,0.30952380952380953,0.9977972961840796,0.6682734224687179,0.5,0.8616294272540342,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0505110000000000011014,0.30952380952380953,0.9936085608606078,0.6018170039094453,0.5,0.8340699420954897,Arboletes,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010409,0.26190476190476186,0.46203701590401014,0.6433018954897639,1.0,0.8193605154772393,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549010000000000010717,0.21428571428571427,0.47312565823309716,0.6097780507233607,1.0,0.7920315486817845,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020120300300010112,0.16666666666666666,0.41671669401683586,0.6137677517603882,1.0,0.7530054557341047,Necoclí,0.7436,4,0.001,HL,Q4-Alto
0549020120100700010117,0.16666666666666666,0.43419188803221664,0.46732910428243835,1.0,0.7026953327270055,Necoclí,0.7436,4,0.001,HL,Q3-Medio
0549020090200800010113,0.16666666666666666,0.584284372873452,0.6609638204511419,1.0,0.8367872579926016,Necoclí,0.7436,4,0.001,HL,Q5-Óptimo
0549020040400900010120,0.16666666666666666,0.5780031690491834,0.0,1.0,0.5764873176151973,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0549020120301400010109,0.16666666666666666,0.429248705455461,0.0,1.0,0.5184564944608888,Necoclí,0.7436,3,0.001,LL,Q2-Bajo
0565920010100100010110,0.16666666666666666,0.8259309777246993,0.715132217682659,1.0,0.9521880846806738,San Juan de Urabá,0.7436,4,0.001,HL,Q5-Óptimo
0565920010300300010122,0.16666666666666666,0.8377387954786076,0.0,1.0,0.6778131658624533,San Juan de Urabá,0.7436,4,0.001,HL,Q3-Medio
0565920010300300010129,0.16666666666666666,0.8346228805352413,0.0,1.0,0.6765976116889918,San Juan de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566510000000000010659,0.19047619047619047,0.3862703765157188,0.5347196375948848,1.0,0.7195787899741523,San Pedro de Urabá,0.7436,4,0.001,HL,Q3-Medio
0566510000000000010723,0.19047619047619047,0.3817518639006574,0.6133764791411574,1.0,0.7485010028020881,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0566510000000000010859,0.19047619047619047,0.3819636678938369,0.6304266427229764,1.0,0.7552350944282463,San Pedro de Urabá,0.7436,4,0.001,HL,Q4-Alto
0583720090700100010102,0.16666666666666666,0.03938318028464369,0.5732502052945473,1.0,0.5899969624533983,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0583720090700100020115,0.16666666666666666,0.044606166637153215,0.0,1.0,0.3684030264267944,Turbo,0.7436,3,0.001,LL,Q1-Crítico
0583720100700200020420,0.16666666666666666,0.15158302710865257,0.5988871112783416,1.0,0.6437686613531369,Turbo,0.7436,4,0.001,HL,Q2-Bajo
0583720080301000010116,0.16666666666666666,0.06576860515654868,0.7083461126874732,1.0,0.6529926831127547,Turbo,0.7436,4,0.001,HL,Q2-Bajo
0583720090302300010103,0.19047619047619047,0.06357758881765666,0.7235962293625683,0.5,0.47231981911847304,Turbo,0.7436,3,0.016,LL,Q1-Crítico
0583720090603100010110,0.16666666666666666,0.010217253106871365,0.644599566332379,1.0,0.606453204042628,Turbo,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000010525,0.16666666666666666,0.3396842561070883,0.6262578916141859,1.0,0.7278267646617681,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000010613,0.16666666666666666,0.3444230398299233,0.5357154093338371,1.0,0.6943537572865002,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000020238,0.16666666666666666,0.3491449263145408,0.5914444912280316,1.0,0.7179363737051822,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000020302,0.16666666666666666,0.35354220930283653,0.4922654581050543,1.0,0.6809609253896017,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000030203,0.16666666666666666,0.3511586467048706,0.0,1.0,0.48799266648567025,Carepa,0.7436,3,0.001,LL,Q2-Bajo
0514710000000000030526,0.16666666666666666,0.3574026808804036,0.6293291940670808,1.0,0.7359370758076949,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514710000000000030546,0.16666666666666666,0.3594326194594072,0.5405293798757408,1.0,0.7020871516767907,Carepa,0.7436,4,0.001,HL,Q3-Medio
0514710000000000030547,0.16666666666666666,0.35943523838556235,0.6207972275281143,1.0,0.7334015817651193,Carepa,0.7436,4,0.001,HL,Q4-Alto
0514720011001000010107,0.16666666666666666,0.30387650287007384,0.0,1.0,0.46954735962934896,Carepa,0.7436,3,0.001,LL,Q1-Crítico
0517210000000000010322,0.21428571428571427,0.4654450289583316,0.5465156879617531,1.0,0.7643558734419186,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
0517210000000000020106,0.21428571428571427,0.46628216283146295,0.5465156879617531,1.0,0.7646824489716509,Chigorodó,0.7436,4,0.001,HL,Q5-Óptimo
0517210000000000030214,0.21428571428571427,0.4613655278097618,0.5465156879617531,1.0,0.7627644132329865,Chigorodó,0.7436,4,0.001,HL,Q4-Alto
